Class,Provider,Product,Blueprint,ReplaceProvider,ReplaceProduct,ReplaceBlueprint,ReplaceName,NumbersDcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1BG\BR_BlueGrey\Coach\mk1bg_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\BG\Mk1_BG.xml,AP Mk1 BG BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\BG\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1BG\BR_Carmine_Cream\Coach\mk1bg_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\BG\Mk1_BG.xml,AP Mk1 BG B&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1BG\BR_Choc_Cream\Coach\mk1bg_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BG\Mk1_BG.xml,AP Mk1 BG C&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1BG\BR_Green\Coach\mk1bg_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\BG\Mk1_BG.xml,AP Mk1 BG Green,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1BG\BR_Maroon\Coach\mk1bg_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1BG\NSE\Coach\mk1bg_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\NSE2\BG\Mk1_BG.xml,AP Mk1 BG NSE2,RailVehicles\Mk1\NSE1\BG\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1FK\BR_BlueGrey\Coach\mk1fk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\FK\Mk1_FK.xml,AP Mk1 FK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\FK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1FK\BR_Carmine_Cream\Coach\mk1fk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\FK\Mk1_FK.xml,AP Mk1 FK B&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1FK\BR_Choc_Cream\Coach\mk1fk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\FK\Mk1_FK.xml,AP Mk1 FK C&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1FK\BR_Green\Coach\mk1fk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\FK\Mk1_FK.xml,AP Mk1 FK Green,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1FK\BR_Maroon\Coach\mk1fk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\FK\Mk1_FK.xml,AP Mk1 FK Maroon 2,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1FK\NSE\Coach\mk1fk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\NSE2\FK\Mk1_FK.xml,AP Mk1 FK NSE2,RailVehicles\Mk1\NSE1\FK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1SK\BR_BlueGrey\Coach\mk1sk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\SK\Mk1_SK.xml,AP Mk1 SK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\SK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1SK\BR_Carmine_Cream\Coach\mk1sk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\SK\Mk1_SK.xml,AP Mk1 SK B&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1SK\BR_Choc_Cream\Coach\mk1sk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\SK\Mk1_SK.xml,AP Mk1 SK C&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1SK\BR_Green\Coach\mk1sk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\SK\Mk1_SK.xml,AP Mk1 SK Green,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1SK\BR_Maroon\Coach\mk1sk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,BRBluePack01,RailVehicles\Passenger\Mk1SK\NSE\Coach\mk1sk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\NSE2\TSO\Mk1_TSO.xml,AP Mk1 TSO NSE2,RailVehicles\Mk1\NSE1\TSO\Numbers.dcsv
Mk1,DTG,CastlePack01,RailVehicles\Passenger\MK1BFK\BR Chocolate and Cream\mk1BFK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BFK\Mk1_BFK.xml,AP Mk1 BFK C&C,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,DTG,CastlePack01,RailVehicles\Passenger\MK1BG\BR Chocolate and Cream\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BG\Mk1_BG.xml,AP Mk1 BG C&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,CastlePack01,RailVehicles\Passenger\MK1BSK\BR Chocolate and Cream\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BSK\Mk1_BSK.xml,AP Mk1 BSK C&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,DTG,CastlePack01,RailVehicles\Passenger\MK1FK\BR Chocolate and Cream\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\FK\Mk1_FK.xml,AP Mk1 FK C&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,CastlePack01,RailVehicles\Passenger\MK1RMB\BR Chocolate and Cream\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\RMB\Mk1_RMB.xml,AP Mk1 RMB C&C,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,DTG,CastlePack01,RailVehicles\Passenger\MK1SK\BR Chocolate and Cream\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\SK\Mk1_SK.xml,AP Mk1 SK C&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,CastlePack01,RailVehicles\Passenger\MK1TSO\BR Chocolate and Cream\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\TSO\Mk1_TSO.xml,AP Mk1 TSO C&C,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,DTG,Class24Pack01,RailVehicles\Passenger\Mk1BG\BR_BlueGrey\Coach\mk1bg_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\BG\Mk1_BG.xml,AP Mk1 BG BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\BG\Numbers.dcsv
Mk1,DTG,Class24Pack01,RailVehicles\Passenger\Mk1FK\BR_BlueGrey\Coach\mk1fk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\FK\Mk1_FK.xml,AP Mk1 FK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\FK\Numbers.dcsv
Mk1,DTG,Class24Pack01,RailVehicles\Passenger\Mk1SK\BR_BlueGrey\Coach\mk1sk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\SK\Mk1_SK.xml,AP Mk1 SK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\SK\Numbers.dcsv
Mk1,DTG,Class67Pack03,RailVehicles\Passenger\MK1BG\RES_Mail\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\RES\BG\Mk1_BG.xml,AP Mk1 BG RES,RailVehicles\Mk1\RES\BG\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\Passenger\MK1BFK\BR Chocolate and Cream\mk1BFK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BFK\Mk1_BFK.xml,AP Mk1 BFK C&C,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\Passenger\MK1BG\BR Chocolate and Cream\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BG\Mk1_BG.xml,AP Mk1 BG C&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\Passenger\MK1BSK\BR Chocolate and Cream\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BSK\Mk1_BSK.xml,AP Mk1 BSK C&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\Passenger\MK1FK\BR Chocolate and Cream\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\FK\Mk1_FK.xml,AP Mk1 FK C&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\Passenger\MK1RMB\BR Chocolate and Cream\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\RMB\Mk1_RMB.xml,AP Mk1 RMB C&C,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\Passenger\MK1SK\BR Chocolate and Cream\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\SK\Mk1_SK.xml,AP Mk1 SK C&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\Passenger\MK1TSO\BR Chocolate and Cream\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\TSO\Mk1_TSO.xml,AP Mk1 TSO C&C,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\PassengerMR\MK1BFK\BR Maroon\mk1BFK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BFK\Mk1_BFK.xml,AP Mk1 BFK Maroon,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\PassengerMR\MK1BG\BR Maroon\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\PassengerMR\MK1BSK\BR Maroon\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\PassengerMR\MK1BSK\BR MaroonBFK\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\BFK\Mk1_BFK.xml,AP Mk1 BFK Maroon 2,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\PassengerMR\MK1FK\BR Maroon\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\FK\Mk1_FK.xml,AP Mk1 FK Maroon 2,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\PassengerMR\MK1RMB\BR Maroon\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\RMB\Mk1_RMB.xml,AP Mk1 RMB Maroon,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\PassengerMR\MK1SK\BR Maroon\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,ExeterKingswear,RailVehicles\PassengerMR\MK1TSO\BR Maroon\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\TSO\Mk1_TSO.xml,AP Mk1 TSO Maroon,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,DTG,FifeCircle,RailVehicles\Passenger\MK1BG\BR Crimson\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,FifeCircle,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,DTG,FifeCircle,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\FK\Mk1_FK.xml,AP Mk1 FK Maroon 2,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,FifeCircle,RailVehicles\Passenger\MK1RMB\BR Crimson\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\RMB\Mk1_RMB.xml,AP Mk1 RMB Maroon,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,DTG,FifeCircle,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,LMSCoronationPack01,RailVehicles\Passenger\MK1BG\BR Crimson\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,LMSCoronationPack01,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,DTG,LMSCoronationPack01,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\FK\Mk1_FK.xml,AP Mk1 FK Maroon,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,LMSCoronationPack01,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,LNERA2Pack01,RailVehicles\Passenger\MK1BG\BR Chocolate\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\BG\Mk1_BG.xml,AP Mk1 BG B&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,LNERA2Pack01,RailVehicles\Passenger\MK1BSK\BR Chocolate\Coach\mk1bsk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\BSK\Mk1_BSK.xml,AP Mk1 BSK B&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,DTG,LNERA2Pack01,RailVehicles\Passenger\MK1FK\BR Chocolate\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\FK\Mk1_FK.xml,AP Mk1 FK B&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,LNERA2Pack01,RailVehicles\Passenger\MK1RMB\BR Chocolate\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\RMB\Mk1_RMB.xml,AP Mk1 RMB B&C,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,DTG,LNERA2Pack01,RailVehicles\Passenger\MK1SK\BR Chocolate\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\SK\Mk1_SK.xml,AP Mk1 SK B&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,LNERA2Pack01,RailVehicles\Passenger\MK1TSO\BR Chocolate\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\TSO\Mk1_TSO.xml,AP Mk1 TSO B&C,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,DTG,Malmesbury Assets,RailVehicles\Passenger\MK1BG\BR Chocolate and Cream\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BG\Mk1_BG.xml,AP Mk1 BG C&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,Malmesbury Assets,RailVehicles\Passenger\MK1BSK\BR Chocolate and Cream\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BSK\Mk1_BSK.xml,AP Mk1 BSK C&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,DTG,Malmesbury Assets,RailVehicles\Passenger\MK1FK\BR Chocolate and Cream\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\FK\Mk1_FK.xml,AP Mk1 FK C&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,Malmesbury Assets,RailVehicles\Passenger\MK1RMB\BR Chocolate and Cream\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\RMB\Mk1_RMB.xml,AP Mk1 RMB C&C,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,DTG,Malmesbury Assets,RailVehicles\Passenger\MK1SK\BR Chocolate and Cream\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\SK\Mk1_SK.xml,AP Mk1 SK C&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1BFK\BR Blue\mk1BFK_blue.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\BFK\Mk1_BFK.xml,AP Mk1 BFK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\BFK\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1BFK\BR Maroon\mk1BFK_Maroon.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\BFK\Mk1_BFK.xml,AP Mk1 BFK Maroon 2,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1BG\BR Blue\Coach\mk1bg_blue.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\BG\Mk1_BG.xml,AP Mk1 BG BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\BG\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1BG\BR Maroon\Coach\mk1bg_Maroon.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1BSK\BR Blue\Coach\mk1BSK_blue.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\BSK\Mk1_BSK.xml,AP Mk1 BSK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\BSK\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1BSK\BR Maroon\Coach\mk1BSK_Maroon.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1FK\BR Blue\Coach\mk1fk_blue.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\FK\Mk1_FK.xml,AP Mk1 FK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\FK\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1FK\BR Maroon\Coach\mk1fk_Maroon.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\FK\Mk1_FK.xml,AP Mk1 FK Maroon 2,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1RMB\BR Blue\Coach\mk1rmb_blue.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\RMB\Mk1_RMB.xml,AP Mk1 RMB BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\RMB\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1RMB\BR Maroon\Coach\mk1rmb_Maroon.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\RMB\Mk1_RMB.xml,AP Mk1 RMB Maroon,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,DTG,WesternHydPack01,RailVehicles\Passenger\MK1SK\BR Blue\Coach\mk1sk_blue.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\SK\Mk1_SK.xml,AP Mk1 SK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\SK\Numbers.dcsv
