Class,RVNumber,SubClass,TOPSNumber,Name,Blueprint
Class47_mrk,47552H4H500,47/4,47552,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47553C2R180,47/4,47553,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47554B6A390,47/4,47554,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47555C7M380,47/4,47555,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47571R6P520,47/4,47571,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47572L5R980,47/4,47572,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47573R6H050,47/4,47573,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47574R6G510,47/4,47574,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47575D9P440,47/4,47575,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47576R8S550,47/4,47576,(VP-47) Class 47/4 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_4\class47_br4_Std.xml
Class47_mrk,47577R2N810,47/4,47577,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47578F5D380,47/4,47578,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47579R8M850,47/4,47579,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47580R3Z580,47/4,47580,(VP-47) Class 47/4 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_4\class47_br4_Std.xml
Class47_mrk,47581R2C940,47/4,47581,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47582R3G700,47/4,47582,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47583R3S750,47/4,47583,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47584R6K920,47/4,47584,(VP-47) Class 47/4 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_4\class47_br4_Std.xml
Class47_mrk,47585R6V010,47/4,47585,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47588C3Q400,47/4,47588,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47589D5P870,47/4,47589,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47590B1S200,47/4,47590,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47592D5J280,47/4,47592,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47596R1A730,47/4,47596,(VP-47) Class 47/4 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_4\class47_br4_Std.xml
Class47_mrk,47598B5G990,47/4,47598,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47599B2F240,47/4,47599,(VP-47) Class 47/4 BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine\47_4\class47_br4_Std.xml
Class47_mrk,47701I7V480,47/7,47701,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47702I9A960,47/7,47702,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47703I7Z550,47/7,47703,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47704I9K070,47/7,47704,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47705I5M260,47/7,47705,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47706I0C710,47/7,47706,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47707I0P900,47/7,47707,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47709I6D870,47/7,47709,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47710I6L100,47/7,47710,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47711I1S770,47/7,47711,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
Class47_mrk,47712I8T870,47/7,47712,(VP-47) Class 47/7 GR BR Blue,RailVehicles\Diesel\Class47_rf2\BlueNoHL\Engine_Grey\47_7\class47_br7_Std.xml
